"year","week","zone","spp","abund","mosq","n_trap","mosq_G","mosq_L","n_pools","n_pos_pools","pir","pir_lci","pir_uci","pools_G","pools_L","pos_pools_G","pos_pools_L","trap_L","vi","vi_lci","vi_uci"
2015,35,"LV","All",20.34,122,NA,0,122,9,2,0.0187,0.0038,0.0776,0,9,0,2,12,0.3796,0.0767,1.5784
2015,35,"LV","Pipiens",0.67,4,NA,0,4,2,0,0,0,0.3918,0,2,0,0,6,0,0,0.2625
2015,35,"LV","Tarsalis",19.67,118,NA,0,118,7,2,0.0193,0.0039,0.0669,0,7,0,2,6,0.3796,0.0767,1.3159
2015,35,"NE","All",25.4,511,NA,257,254,27,7,0.0155,0.005,0.044,8,19,5,2,20,0.3933,0.127,1.1184
2015,35,"NE","Pipiens",14.1,398,NA,257,141,17,6,0.021,0.0086,0.0467,8,9,5,1,10,0.2961,0.1213,0.6585
2015,35,"NE","Tarsalis",11.3,113,NA,0,113,10,1,0.0086,5e-04,0.0407,0,10,0,1,10,0.0972,0.0057,0.4599
2015,35,"NW","All",5.33,178,NA,130,48,17,4,0.0249,0.0079,0.1337,4,13,3,1,18,0.1329,0.0422,0.7124
2015,35,"NW","Pipiens",2.89,156,NA,130,26,12,4,0.046,0.0146,0.1522,4,8,3,1,9,0.1329,0.0422,0.4399
2015,35,"NW","Tarsalis",2.44,22,NA,0,22,5,0,0,0,0.1117,0,5,0,0,9,0,0,0.2725
2015,35,"SE","All",17.27,530,NA,271,259,39,9,0.0238,0.0083,0.0595,8,31,5,4,30,0.4115,0.1439,1.0273
2015,35,"SE","Pipiens",12.47,458,NA,271,187,24,7,0.0218,0.0095,0.0462,8,16,5,2,15,0.2718,0.1185,0.5761
2015,35,"SE","Tarsalis",4.8,72,NA,0,72,15,2,0.0291,0.0053,0.094,0,15,0,2,15,0.1397,0.0254,0.4512
2015,35,"SW","All",6.22,205,NA,149,56,17,2,0.0031,6e-04,0.052,3,14,2,0,18,0.0193,0.0035,0.3235
2015,35,"SW","Pipiens",1.22,160,NA,149,11,9,2,0.0158,0.0029,0.0623,3,6,2,0,9,0.0193,0.0035,0.076
2015,35,"SW","Tarsalis",5,45,NA,0,45,8,0,0,0,0.0495,0,8,0,0,9,0,0,0.2475
2015,37,"FC","All",6,535,NA,277,258,57,2,0.0036,7e-04,0.0244,12,45,1,1,86,0.0213,0.0041,0.1461
2015,37,"FC","Pipiens",5.07,494,NA,276,218,36,2,0.0042,8e-04,0.0141,11,25,1,1,43,0.0213,0.0041,0.0715
2015,37,"FC","Tarsalis",0.93,41,NA,1,40,21,0,0,0,0.0802,1,20,0,0,43,0,0,0.0746
2015,37,"NE","All",10.8,211,NA,103,108,22,1,0.0047,3e-04,0.0483,5,17,0,1,20,0.0506,0.0028,0.5211
2015,37,"NE","Pipiens",9.2,194,NA,102,92,13,1,0.0055,3e-04,0.0289,4,9,0,1,10,0.0506,0.0028,0.2659
2015,37,"NE","Tarsalis",1.6,17,NA,1,16,9,0,0,0,0.1595,1,8,0,0,10,0,0,0.2552
2015,37,"NW","All",3.33,47,NA,17,30,13,0,0,0,0.1329,2,11,0,0,18,0,0,0.4426
2015,37,"NW","Pipiens",2,35,NA,17,18,7,0,0,0,0.0795,2,5,0,0,9,0,0,0.159
2015,37,"NW","Tarsalis",1.33,12,NA,0,12,6,0,0,0,0.2132,0,6,0,0,9,0,0,0.2836
2015,37,"SE","All",7.47,264,NA,152,112,18,1,0.0037,2e-04,0.0339,4,14,1,0,30,0.0274,0.0014,0.2535
2015,37,"SE","Pipiens",7.2,260,NA,152,108,15,1,0.0038,2e-04,0.0183,4,11,1,0,15,0.0274,0.0014,0.1318
2015,37,"SE","Tarsalis",0.27,4,NA,0,4,3,0,0,0,0.4507,0,3,0,0,15,0,0,0.1217
2015,37,"SW","All",0.89,13,NA,5,8,4,0,0,0,0.2527,1,3,0,0,18,0,0,0.2249
2015,37,"SW","Pipiens",0,5,NA,5,0,1,0,0,0,0.2705,1,0,0,0,9,0,0,0
2015,37,"SW","Tarsalis",0.89,8,NA,0,8,3,0,0,0,0.2527,0,3,0,0,9,0,0,0.2249
2016,24,"FC","All",2.18,178,NA,71,107,49,0,0,0,0.0375,9,40,0,0,98,0,0,0.0817
2016,24,"FC","Pipiens",0.51,95,NA,70,25,24,0,0,0,0.0326,8,16,0,0,49,0,0,0.0166
2016,24,"FC","Tarsalis",1.67,83,NA,1,82,25,0,0,0,0.039,1,24,0,0,49,0,0,0.0651
2016,24,"LV","All",7.84,47,NA,0,47,7,0,0,0,0.0819,0,7,0,0,12,0,0,0.6421
2016,24,"LV","Pipiens",0.67,4,NA,0,4,1,0,0,0,0.3259,0,1,0,0,6,0,0,0.2184
2016,24,"LV","Tarsalis",7.17,43,NA,0,43,6,0,0,0,0.0591,0,6,0,0,6,0,0,0.4237
2016,24,"NE","All",1.9,51,NA,32,19,17,0,0,0,0.1487,5,12,0,0,20,0,0,0.2826
2016,24,"NE","Pipiens",0.4,35,NA,31,4,8,0,0,0,0.0705,4,4,0,0,10,0,0,0.0282
2016,24,"NE","Tarsalis",1.5,16,NA,1,15,9,0,0,0,0.1696,1,8,0,0,10,0,0,0.2544
2016,24,"NW","All",1.11,11,NA,1,10,6,0,0,0,0.3235,1,5,0,0,18,0,0,0.3591
2016,24,"NW","Pipiens",0.78,8,NA,1,7,5,0,0,0,0.2875,1,4,0,0,9,0,0,0.2242
2016,24,"NW","Tarsalis",0.33,3,NA,0,3,1,0,0,0,0.4089,0,1,0,0,9,0,0,0.1349
2016,24,"SE","All",1.8,56,NA,29,27,15,0,0,0,0.1196,2,13,0,0,30,0,0,0.2152
2016,24,"SE","Pipiens",0.53,37,NA,29,8,7,0,0,0,0.059,2,5,0,0,15,0,0,0.0313
2016,24,"SE","Tarsalis",1.27,19,NA,0,19,8,0,0,0,0.1448,0,8,0,0,15,0,0,0.1839
2016,24,"SW","All",0.44,13,NA,9,4,4,0,0,0,0.3532,1,3,0,0,18,0,0,0.1554
2016,24,"SW","Pipiens",0.22,11,NA,9,2,3,0,0,0,0.1608,1,2,0,0,9,0,0,0.0354
2016,24,"SW","Tarsalis",0.22,2,NA,0,2,1,0,0,0,0.5455,0,1,0,0,9,0,0,0.12
2016,25,"FC","All",12.98,772,NA,136,636,72,0,0,0,0.007,11,61,0,0,98,0,0,0.0911
2016,25,"FC","Pipiens",1.16,192,NA,135,57,31,0,0,0,0.0174,10,21,0,0,49,0,0,0.0202
2016,25,"FC","Tarsalis",11.82,580,NA,1,579,41,0,0,0,0.006,1,40,0,0,49,0,0,0.0709
2016,25,"LV","All",53,318,NA,0,318,11,0,0,0,0.0131,0,11,0,0,12,0,0,0.6962
2016,25,"LV","Pipiens",0.33,2,NA,0,2,1,0,0,0,0.5455,0,1,0,0,6,0,0,0.18
2016,25,"LV","Tarsalis",52.67,316,NA,0,316,10,0,0,0,0.0098,0,10,0,0,6,0,0,0.5162
2016,25,"NE","All",13,178,NA,48,130,19,0,0,0,0.0311,4,15,0,0,20,0,0,0.4045
2016,25,"NE","Pipiens",3.2,80,NA,48,32,11,0,0,0,0.0385,4,7,0,0,10,0,0,0.1232
2016,25,"NE","Tarsalis",9.8,98,NA,0,98,8,0,0,0,0.0287,0,8,0,0,10,0,0,0.2813
2016,25,"NW","All",2.78,39,NA,14,25,15,0,0,0,0.1399,3,12,0,0,18,0,0,0.3888
2016,25,"NW","Pipiens",0.89,21,NA,13,8,7,0,0,0,0.1226,2,5,0,0,9,0,0,0.1091
2016,25,"NW","Tarsalis",1.89,18,NA,1,17,8,0,0,0,0.148,1,7,0,0,9,0,0,0.2797
2016,25,"SE","All",9.2,189,NA,51,138,19,0,0,0,0.0237,3,16,0,0,30,0,0,0.2176
2016,25,"SE","Pipiens",0.67,61,NA,51,10,8,0,0,0,0.0395,3,5,0,0,15,0,0,0.0265
2016,25,"SE","Tarsalis",8.53,128,NA,0,128,11,0,0,0,0.0224,0,11,0,0,15,0,0,0.1911
2016,25,"SW","All",2.78,48,NA,23,25,8,0,0,0,0.102,1,7,0,0,18,0,0,0.2836
2016,25,"SW","Pipiens",0.56,28,NA,23,5,4,0,0,0,0.0667,1,3,0,0,9,0,0,0.0374
2016,25,"SW","Tarsalis",2.22,20,NA,0,20,4,0,0,0,0.1109,0,4,0,0,9,0,0,0.2462
2016,26,"FC","All",21.98,1333,NA,256,1077,96,1,0.001,1e-04,0.0057,13,83,0,1,98,0.0213,0.0019,0.1242
2016,26,"FC","Pipiens",2.61,382,NA,254,128,37,0,0,0,0.009,11,26,0,0,49,0,0,0.0235
2016,26,"FC","Tarsalis",19.37,951,NA,2,949,59,1,0.0011,1e-04,0.0052,2,57,0,1,49,0.0213,0.0019,0.1007
2016,26,"LV","All",62,372,NA,0,372,11,1,0.0027,2e-04,0.0169,0,11,0,1,12,0.166,0.0123,1.047
2016,26,"LV","Pipiens",0.5,3,NA,0,3,1,0,0,0,0.4089,0,1,0,0,6,0,0,0.2044
2016,26,"LV","Tarsalis",61.5,369,NA,0,369,10,1,0.0027,2e-04,0.0137,0,10,0,1,6,0.166,0.0123,0.8426
2016,26,"NE","All",19.8,321,NA,123,198,25,0,0,0,0.0194,6,19,0,0,20,0,0,0.3847
2016,26,"NE","Pipiens",5.3,175,NA,122,53,12,0,0,0,0.0176,5,7,0,0,10,0,0,0.0933
2016,26,"NE","Tarsalis",14.5,146,NA,1,145,13,0,0,0,0.0201,1,12,0,0,10,0,0,0.2914
2016,26,"NW","All",6.66,76,NA,16,60,17,0,0,0,0.0716,2,15,0,0,18,0,0,0.4771
2016,26,"NW","Pipiens",2.44,38,NA,16,22,8,0,0,0,0.0736,2,6,0,0,9,0,0,0.1796
2016,26,"NW","Tarsalis",4.22,38,NA,0,38,9,0,0,0,0.0705,0,9,0,0,9,0,0,0.2975
2016,26,"SE","All",27.07,507,NA,101,406,30,0,0,0,0.0098,4,26,0,0,30,0,0,0.2649
2016,26,"SE","Pipiens",2.6,139,NA,100,39,11,0,0,0,0.02,3,8,0,0,15,0,0,0.052
2016,26,"SE","Tarsalis",24.47,368,NA,1,367,19,0,0,0,0.0087,1,18,0,0,15,0,0,0.2129
2016,26,"SW","All",4.55,57,NA,16,41,13,0,0,0,0.0903,1,12,0,0,18,0,0,0.4109
2016,26,"SW","Pipiens",1.22,27,NA,16,11,5,0,0,0,0.0835,1,4,0,0,9,0,0,0.1019
2016,26,"SW","Tarsalis",3.33,30,NA,0,30,8,0,0,0,0.0928,0,8,0,0,9,0,0,0.309
2016,27,"FC","All",25.3,1629,NA,389,1240,89,3,0.002,3e-04,0.0069,12,77,0,3,98,0.0497,0.0084,0.1749
2016,27,"FC","Pipiens",5.71,669,NA,389,280,44,1,0.0015,1e-04,0.0073,12,32,0,1,49,0.0086,6e-04,0.0417
2016,27,"FC","Tarsalis",19.59,960,NA,0,960,45,2,0.0021,4e-04,0.0068,0,45,0,2,49,0.0411,0.0078,0.1332
2016,27,"LV","All",32.33,194,NA,0,194,12,1,0.0053,3e-04,0.0399,0,12,0,1,12,0.1711,0.0088,1.2888
2016,27,"LV","Pipiens",2.83,17,NA,0,17,5,0,0,0,0.1458,0,5,0,0,6,0,0,0.4126
2016,27,"LV","Tarsalis",29.5,177,NA,0,177,7,1,0.0058,3e-04,0.0297,0,7,0,1,6,0.1711,0.0088,0.8762
2016,27,"NE","All",26.3,354,NA,91,263,22,0,0,0,0.017,5,17,0,0,20,0,0,0.4458
2016,27,"NE","Pipiens",10,191,NA,91,100,12,0,0,0,0.0154,5,7,0,0,10,0,0,0.154
2016,27,"NE","Tarsalis",16.3,163,NA,0,163,10,0,0,0,0.0179,0,10,0,0,10,0,0,0.2918
2016,27,"NW","All",12.44,294,NA,182,112,20,0,0,0,0.0331,4,16,0,0,18,0,0,0.4112
2016,27,"NW","Pipiens",7.22,247,NA,182,65,12,0,0,0,0.0122,4,8,0,0,9,0,0,0.0881
2016,27,"NW","Tarsalis",5.22,47,NA,0,47,8,0,0,0,0.0619,0,8,0,0,9,0,0,0.3231
2016,27,"SE","All",43.66,771,NA,116,655,31,2,0.0021,1e-04,0.0103,3,28,0,2,30,0.0926,0.0055,0.4508
2016,27,"SE","Pipiens",5.73,202,NA,116,86,13,1,0.0049,3e-04,0.0244,3,10,0,1,15,0.0281,0.0017,0.1398
2016,27,"SE","Tarsalis",37.93,569,NA,0,569,18,1,0.0017,1e-04,0.0082,0,18,0,1,15,0.0645,0.0038,0.311
2016,27,"SW","All",1.77,16,NA,0,16,4,0,0,0,0.206,0,4,0,0,18,0,0,0.3646
2016,27,"SW","Pipiens",1.33,12,NA,0,12,2,0,0,0,0.1445,0,2,0,0,9,0,0,0.1922
2016,27,"SW","Tarsalis",0.44,4,NA,0,4,2,0,0,0,0.3918,0,2,0,0,9,0,0,0.1724
2016,28,"FC","All",49.62,2855,NA,424,2431,127,1,2e-04,0,0.0023,17,110,1,0,98,0.0088,6e-04,0.1163
2016,28,"FC","Pipiens",6.27,723,NA,416,307,50,1,0.0014,1e-04,0.0068,13,37,1,0,49,0.0088,6e-04,0.0426
2016,28,"FC","Tarsalis",43.35,2132,NA,8,2124,77,0,0,0,0.0017,4,73,0,0,49,0,0,0.0737
2016,28,"LV","All",79.17,475,NA,0,475,14,0,0,0,0.0105,0,14,0,0,12,0,0,0.8346
2016,28,"LV","Pipiens",1.67,10,NA,0,10,2,0,0,0,0.1749,0,2,0,0,6,0,0,0.2921
2016,28,"LV","Tarsalis",77.5,465,NA,0,465,12,0,0,0,0.007,0,12,0,0,6,0,0,0.5425
2016,28,"NE","All",66.7,799,NA,132,667,33,1,6e-04,0,0.0083,7,26,1,0,20,0.0431,0.0026,0.5549
2016,28,"NE","Pipiens",8.8,213,NA,125,88,12,1,0.0049,3e-04,0.0249,4,8,1,0,10,0.0431,0.0026,0.2191
2016,28,"NE","Tarsalis",57.9,586,NA,7,579,21,0,0,0,0.0058,3,18,0,0,10,0,0,0.3358
2016,28,"NW","All",52.45,591,NA,119,472,25,0,0,0,0.01,3,22,0,0,18,0,0,0.5236
2016,28,"NW","Pipiens",14.67,251,NA,119,132,11,0,0,0,0.012,3,8,0,0,9,0,0,0.176
2016,28,"NW","Tarsalis",37.78,340,NA,0,340,14,0,0,0,0.0092,0,14,0,0,9,0,0,0.3476
2016,28,"SE","All",47.4,816,NA,105,711,37,0,0,0,0.0061,4,33,0,0,30,0,0,0.2912
2016,28,"SE","Pipiens",3.2,153,NA,105,48,16,0,0,0,0.0192,4,12,0,0,15,0,0,0.0614
2016,28,"SE","Tarsalis",44.2,663,NA,0,663,21,0,0,0,0.0052,0,21,0,0,15,0,0,0.2298
2016,28,"SW","All",11.78,174,NA,68,106,18,0,0,0,0.0313,3,15,0,0,18,0,0,0.3686
2016,28,"SW","Pipiens",3.22,96,NA,67,29,9,0,0,0,0.0262,2,7,0,0,9,0,0,0.0844
2016,28,"SW","Tarsalis",8.56,78,NA,1,77,9,0,0,0,0.0332,1,8,0,0,9,0,0,0.2842
2016,29,"FC","All",40.53,2860,NA,874,1986,126,4,0.0013,2e-04,0.0044,25,101,2,2,98,0.052,0.0088,0.1769
2016,29,"FC","Pipiens",6.71,1201,NA,872,329,59,2,0.0017,3e-04,0.0057,23,36,2,0,49,0.0114,0.002,0.0382
2016,29,"FC","Tarsalis",33.82,1659,NA,2,1657,67,2,0.0012,2e-04,0.0041,2,65,0,2,49,0.0406,0.0068,0.1387
2016,29,"LV","All",65.17,391,NA,0,391,16,1,0.0026,2e-04,0.0191,0,16,0,1,12,0.1692,0.0125,1.2435
2016,29,"LV","Pipiens",2.5,15,NA,0,15,5,0,0,0,0.159,0,5,0,0,6,0,0,0.3975
2016,29,"LV","Tarsalis",62.67,376,NA,0,376,11,1,0.0027,2e-04,0.0135,0,11,0,1,6,0.1692,0.0125,0.846
2016,29,"NE","All",68.8,892,NA,204,688,32,1,6e-04,0,0.0081,8,24,1,0,20,0.0438,0.003,0.5588
2016,29,"NE","Pipiens",15.1,353,NA,202,151,15,1,0.0029,2e-04,0.0146,6,9,1,0,10,0.0438,0.003,0.2205
2016,29,"NE","Tarsalis",53.7,539,NA,2,537,17,0,0,0,0.0063,2,15,0,0,10,0,0,0.3383
2016,29,"NW","All",46.22,462,NA,46,416,23,1,0.0025,1e-04,0.017,2,21,0,1,18,0.1137,0.0069,0.7874
2016,29,"NW","Pipiens",11.78,152,NA,46,106,9,0,0,0,0.0186,2,7,0,0,9,0,0,0.2191
2016,29,"NW","Tarsalis",34.44,310,NA,0,310,14,1,0.0033,2e-04,0.0165,0,14,0,1,9,0.1137,0.0069,0.5683
2016,29,"SE","All",23.27,519,NA,170,349,32,1,6e-04,0,0.0123,5,27,1,0,30,0.0141,9e-04,0.2868
2016,29,"SE","Pipiens",2.87,213,NA,170,43,16,1,0.0049,3e-04,0.0253,5,11,1,0,15,0.0141,9e-04,0.0726
2016,29,"SE","Tarsalis",20.4,306,NA,0,306,16,0,0,0,0.0105,0,16,0,0,15,0,0,0.2142
2016,29,"SW","All",15.78,596,NA,454,142,23,0,0,0,0.0197,10,13,0,0,18,0,0,0.3108
2016,29,"SW","Pipiens",1.56,468,NA,454,14,14,0,0,0,0.0069,10,4,0,0,9,0,0,0.0108
2016,29,"SW","Tarsalis",14.22,128,NA,0,128,9,0,0,0,0.0211,0,9,0,0,9,0,0,0.3
2016,30,"FC","All",52.08,3202,NA,650,2552,126,12,0.0041,0.0018,0.008,20,106,3,9,98,0.2118,0.0938,0.4156
2016,30,"FC","Pipiens",8.61,1070,NA,648,422,57,4,0.0039,0.0013,0.0094,19,38,3,1,49,0.0336,0.0112,0.0809
2016,30,"FC","Tarsalis",43.47,2132,NA,2,2130,69,8,0.0041,0.0019,0.0077,1,68,0,8,49,0.1782,0.0826,0.3347
2016,30,"LV","All",98,588,NA,0,588,18,2,0.0036,7e-04,0.0162,0,18,0,2,12,0.3509,0.0664,1.588
2016,30,"LV","Pipiens",3.17,19,NA,0,19,4,0,0,0,0.13,0,4,0,0,6,0,0,0.4121
2016,30,"LV","Tarsalis",94.83,569,NA,0,569,14,2,0.0037,7e-04,0.0124,0,14,0,2,6,0.3509,0.0664,1.1759
2016,30,"NE","All",56.6,721,NA,155,566,26,1,0.0017,1e-04,0.0111,5,21,0,1,20,0.0989,0.0043,0.6301
2016,30,"NE","Pipiens",13.6,291,NA,155,136,13,0,0,0,0.0106,5,8,0,0,10,0,0,0.1442
2016,30,"NE","Tarsalis",43,430,NA,0,430,13,1,0.0023,1e-04,0.0113,0,13,0,1,10,0.0989,0.0043,0.4859
2016,30,"NW","All",46.45,638,NA,220,418,25,0,0,0,0.0106,6,19,0,0,18,0,0,0.493
2016,30,"NW","Pipiens",18.89,390,NA,220,170,14,0,0,0,0.0083,6,8,0,0,9,0,0,0.1568
2016,30,"NW","Tarsalis",27.56,248,NA,0,248,11,0,0,0,0.0122,0,11,0,0,9,0,0,0.3362
2016,30,"SE","All",53.2,1011,NA,213,798,41,9,0.0088,0.0033,0.0204,7,34,3,6,30,0.467,0.1732,1.0861
2016,30,"SE","Pipiens",4.87,284,NA,211,73,18,4,0.0175,0.0058,0.0444,6,12,3,1,15,0.0852,0.0282,0.2162
2016,30,"SE","Tarsalis",48.33,727,NA,2,725,23,5,0.0079,0.003,0.018,1,22,0,5,15,0.3818,0.145,0.8699
2016,30,"SW","All",20.23,244,NA,62,182,16,0,0,0,0.0187,2,14,0,0,18,0,0,0.3786
2016,30,"SW","Pipiens",2.67,86,NA,62,24,8,0,0,0,0.028,2,6,0,0,9,0,0,0.0748
2016,30,"SW","Tarsalis",17.56,158,NA,0,158,8,0,0,0,0.0173,0,8,0,0,9,0,0,0.3038
2016,31,"FC","All",53.17,3105,NA,500,2605,130,19,0.0061,0.003,0.0113,21,109,6,13,98,0.3266,0.1621,0.602
2016,31,"FC","Pipiens",12.39,1103,NA,496,607,60,11,0.0122,0.0065,0.0216,17,43,6,5,49,0.1512,0.0805,0.2676
2016,31,"FC","Tarsalis",40.78,2002,NA,4,1998,70,8,0.0043,0.002,0.0082,4,66,0,8,49,0.1754,0.0816,0.3344
2016,31,"LV","All",63,378,NA,0,378,16,0,0,0,0.0152,0,16,0,0,12,0,0,0.9558
2016,31,"LV","Pipiens",3.83,23,NA,0,23,6,0,0,0,0.1136,0,6,0,0,6,0,0,0.4351
2016,31,"LV","Tarsalis",59.17,355,NA,0,355,10,0,0,0,0.0088,0,10,0,0,6,0,0,0.5207
2016,31,"NE","All",59,724,NA,134,590,30,5,0.0076,0.0028,0.0239,7,23,2,3,20,0.4508,0.1666,1.4125
2016,31,"NE","Pipiens",24.5,378,NA,133,245,17,5,0.0184,0.0068,0.0447,6,11,2,3,10,0.4508,0.1666,1.0951
2016,31,"NE","Tarsalis",34.5,346,NA,1,345,13,0,0,0,0.0092,1,12,0,0,10,0,0,0.3174
2016,31,"NW","All",58.11,552,NA,29,523,22,2,0.0042,7e-04,0.0196,2,20,0,2,18,0.2448,0.0432,1.1373
2016,31,"NW","Pipiens",22.11,228,NA,29,199,10,0,0,0,0.0135,2,8,0,0,9,0,0,0.2985
2016,31,"NW","Tarsalis",36,324,NA,0,324,12,2,0.0068,0.0012,0.0233,0,12,0,2,9,0.2448,0.0432,0.8388
2016,31,"SE","All",58.46,1100,NA,223,877,43,9,0.0068,0.0023,0.0171,8,35,4,5,30,0.4001,0.1346,0.997
2016,31,"SE","Pipiens",7.33,331,NA,221,110,18,6,0.0253,0.0107,0.0558,6,12,4,2,15,0.1854,0.0784,0.409
2016,31,"SE","Tarsalis",51.13,769,NA,2,767,25,3,0.0042,0.0011,0.0115,2,23,0,3,15,0.2147,0.0562,0.588
2016,31,"SW","All",26.33,351,NA,114,237,19,3,0.0143,0.0041,0.0419,4,15,0,3,18,0.3772,0.1081,1.1032
2016,31,"SW","Pipiens",3.33,143,NA,113,30,9,0,0,0,0.0184,3,6,0,0,9,0,0,0.0613
2016,31,"SW","Tarsalis",23,208,NA,1,207,10,3,0.0164,0.0047,0.0453,1,9,0,3,9,0.3772,0.1081,1.0419
2016,32,"FC","All",54.39,3215,NA,550,2665,133,25,0.0082,0.0046,0.014,22,111,9,16,98,0.4461,0.2498,0.7589
2016,32,"FC","Pipiens",15.45,1300,NA,543,757,60,14,0.013,0.0076,0.0214,17,43,9,5,49,0.2008,0.1174,0.3306
2016,32,"FC","Tarsalis",38.94,1915,NA,7,1908,73,11,0.0063,0.0034,0.011,5,68,0,11,49,0.2453,0.1324,0.4283
2016,32,"LV","All",72.17,433,NA,0,433,14,3,0.0073,0.001,0.0286,0,14,0,3,12,0.5243,0.0729,2.0663
2016,32,"LV","Pipiens",3.17,19,NA,0,19,3,1,0.0544,0.0034,0.2818,0,3,0,1,6,0.1724,0.0108,0.8933
2016,32,"LV","Tarsalis",69,414,NA,0,414,11,2,0.0051,9e-04,0.017,0,11,0,2,6,0.3519,0.0621,1.173
2016,32,"NE","All",95.5,1003,NA,48,955,33,6,0.0062,0.0017,0.0166,5,28,2,4,20,0.5897,0.1626,1.5843
2016,32,"NE","Pipiens",32.1,368,NA,47,321,15,3,0.0083,0.0023,0.0219,4,11,2,1,10,0.2664,0.0738,0.703
2016,32,"NE","Tarsalis",63.4,635,NA,1,634,18,3,0.0051,0.0014,0.0139,1,17,0,3,10,0.3233,0.0888,0.8813
2016,32,"NW","All",57.33,655,NA,139,516,25,4,0.0065,0.0013,0.0213,4,21,1,3,18,0.3745,0.0717,1.2232
2016,32,"NW","Pipiens",32.22,428,NA,138,290,14,2,0.005,9e-04,0.017,3,11,1,1,9,0.1611,0.029,0.5477
2016,32,"NW","Tarsalis",25.11,227,NA,1,226,11,2,0.0085,0.0017,0.0269,1,10,0,2,9,0.2134,0.0427,0.6755
2016,32,"SE","All",39.33,850,NA,260,590,40,9,0.0097,0.0032,0.025,9,31,5,4,30,0.3816,0.1245,0.9833
2016,32,"SE","Pipiens",6.33,352,NA,257,95,18,6,0.0264,0.0108,0.0615,7,11,5,1,15,0.1671,0.0684,0.3893
2016,32,"SE","Tarsalis",33,498,NA,3,495,22,3,0.0065,0.0017,0.018,2,20,0,3,15,0.2145,0.0561,0.594
2016,32,"SW","All",19,274,NA,103,171,21,3,0.0095,0.001,0.046,4,17,1,2,18,0.1813,0.0183,0.8747
2016,32,"SW","Pipiens",3.56,133,NA,101,32,10,2,0.0171,0.0034,0.0592,3,7,1,1,9,0.0609,0.0121,0.2108
2016,32,"SW","Tarsalis",15.44,141,NA,2,139,11,1,0.0078,4e-04,0.043,1,10,0,1,9,0.1204,0.0062,0.6639
2016,33,"FC","All",46.35,2994,NA,723,2271,123,26,0.0101,0.0056,0.0172,20,103,12,14,98,0.469,0.2602,0.7953
2016,33,"FC","Pipiens",15.88,1497,NA,719,778,60,14,0.0115,0.0066,0.019,17,43,12,2,49,0.1826,0.1048,0.3017
2016,33,"FC","Tarsalis",30.47,1497,NA,4,1493,63,12,0.0094,0.0051,0.0162,3,60,0,12,49,0.2864,0.1554,0.4936
2016,33,"LV","All",50.84,305,NA,0,305,14,2,0.0074,0.0013,0.034,0,14,0,2,12,0.3757,0.0674,1.7271
2016,33,"LV","Pipiens",2.67,16,NA,0,16,5,0,0,0,0.1507,0,5,0,0,6,0,0,0.4024
2016,33,"LV","Tarsalis",48.17,289,NA,0,289,9,2,0.0078,0.0014,0.0275,0,9,0,2,6,0.3757,0.0674,1.3247
2016,33,"NE","All",94.1,1394,NA,453,941,42,12,0.0099,0.004,0.0217,13,29,7,5,20,0.9343,0.3791,2.0402
2016,33,"NE","Pipiens",42.5,874,NA,449,425,24,8,0.0113,0.0054,0.0219,10,14,7,1,10,0.4802,0.2295,0.9308
2016,33,"NE","Tarsalis",51.6,520,NA,4,516,18,4,0.0088,0.0029,0.0215,3,15,0,4,10,0.4541,0.1496,1.1094
2016,33,"NW","All",47.78,507,NA,77,430,22,3,0.0068,0.001,0.0259,2,20,1,2,18,0.3248,0.049,1.2367
2016,33,"NW","Pipiens",24.56,298,NA,77,221,12,1,0.0033,2e-04,0.0166,2,10,1,0,9,0.081,0.0049,0.4077
2016,33,"NW","Tarsalis",23.22,209,NA,0,209,10,2,0.0105,0.0019,0.0357,0,10,0,2,9,0.2438,0.0441,0.829
2016,33,"SE","All",32.67,637,NA,147,490,30,7,0.0126,0.0039,0.0327,4,26,3,4,30,0.4118,0.1287,1.0668
2016,33,"SE","Pipiens",6.4,243,NA,147,96,13,3,0.0155,0.0041,0.0456,4,9,3,0,15,0.0992,0.0262,0.2918
2016,33,"SE","Tarsalis",26.27,394,NA,0,394,17,4,0.0119,0.0039,0.0295,0,17,0,4,15,0.3126,0.1025,0.775
2016,33,"SW","All",11.66,151,NA,46,105,15,2,0.009,0.0017,0.0791,1,14,1,1,18,0.1048,0.0195,0.9222
2016,33,"SW","Pipiens",2.22,66,NA,46,20,6,2,0.0472,0.0088,0.2721,1,5,1,1,9,0.1048,0.0195,0.6041
2016,33,"SW","Tarsalis",9.44,85,NA,0,85,9,0,0,0,0.0337,0,9,0,0,9,0,0,0.3181
2016,34,"FC","All",13.27,1481,NA,804,677,102,16,0.0112,0.0047,0.0234,22,80,10,6,102,0.1481,0.0629,0.311
2016,34,"FC","Pipiens",4.27,1022,NA,804,218,57,12,0.0155,0.0084,0.0271,22,35,10,2,51,0.0662,0.0359,0.1157
2016,34,"FC","Tarsalis",9,459,NA,0,459,45,4,0.0091,0.003,0.0217,0,45,0,4,51,0.0819,0.027,0.1953
2016,34,"LV","All",23.12,399,NA,214,185,20,5,0.0142,0.003,0.0458,5,15,3,2,16,0.3275,0.0688,1.0598
2016,34,"LV","Pipiens",4,246,NA,214,32,11,3,0.0164,0.0043,0.0508,5,6,3,0,8,0.0656,0.0172,0.2032
